adult,genres,id,original_language,title
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",31867,en,Repo Men
FALSE,"[{'id': 18, 'name': 'Drama'}]",42451,en,The Apprenticeship of Duddy Kravitz
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",28355,en,Case 39
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",36970,en,Oceans
FALSE,"[{'id': 35, 'name': 'Comedy'}]",34423,en,The Slammin' Salmon
FALSE,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",23048,en,Hot Tub Time Machine
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",30018,ko,Mother
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10191,en,How to Train Your Dragon
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",27936,fr,Micmacs
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",18823,en,Clash of the Titans
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",34769,en,Defendor
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",23483,en,Kick-Ass
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16759,en,Five Minutes of Heaven
FALSE,"[{'id': 35, 'name': 'Comedy'}]",35056,en,Date Night
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",39931,de,Mark of the Devil
FALSE,"[{'id': 99, 'name': 'Documentary'}]",52903,fi,Steam of Life
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",27586,en,The Runaways
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",22649,en,A Farewell to Arms
FALSE,"[{'id': 35, 'name': 'Comedy'}]",34803,en,Death at a Funeral
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",37861,fr,Valhalla Rising
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",33217,en,Diary of a Wimpy Kid
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",25832,en,Aria
FALSE,"[{'id': 18, 'name': 'Drama'}]",38810,el,Dogtooth
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",34813,en,The Losers
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",35690,en,The Last Song
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",39053,en,Cyrus
FALSE,"[{'id': 27, 'name': 'Horror'}]",37169,en,The Human Centipede (First Sequence)
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",43517,en,This Is the Army
FALSE,"[{'id': 99, 'name': 'Documentary'}]",39452,en,Exit Through the Gift Shop
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",10138,en,Iron Man 2
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",23437,en,A Nightmare on Elm Street
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",37495,en,Four Lions
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",42217,en,Bobby Deerfield
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19173,es,Diary of a Nymphomaniac
FALSE,"[{'id': 18, 'name': 'Drama'}]",36950,en,You Don't Know Jack
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",12219,en,12 Angry Men
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",20662,en,Robin Hood
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",52249,da,The Red Chapel
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",36801,en,Cemetery Junction
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46705,en,Blue Valentine
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",37821,en,Killers
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",26388,en,Buried
FALSE,"[{'id': 99, 'name': 'Documentary'}]",134901,en,Life After Tomorrow
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",9543,en,Prince of Persia: The Sands of Time
FALSE,"[{'id': 35, 'name': 'Comedy'}]",43317,en,Artists and Models
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",40247,en,Please Give
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",14518,no,Peter & the Wolf
FALSE,"[{'id': 35, 'name': 'Comedy'}]",198306,en,Ricky Gervais Live: Animals
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37786,en,Sex and the City 2
FALSE,"[{'id': 35, 'name': 'Comedy'}]",32823,en,Get Him to the Greek
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",38199,en,Unthinkable
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",34806,en,The Back-Up Plan
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",37707,en,Splice
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37056,en,Letters to Juliet
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",29917,en,Exam
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",20533,en,Jonah Hex
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",34544,en,The A-Team
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",10193,en,Toy Story 3
FALSE,"[{'id': 99, 'name': 'Documentary'}]",41397,en,Joan Rivers: A Piece of Work
FALSE,"[{'id': 35, 'name': 'Comedy'}]",198308,en,Ricky Gervais Live 3: Fame
FALSE,"[{'id': 18, 'name': 'Drama'}]",39013,en,Winter's Bone
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10192,en,Shrek Forever After
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",33809,de,Everyone Else
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",39545,en,TiMER
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",13989,en,24: Redemption
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24021,en,The Twilight Saga: Eclipse
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",40215,en,The Betrayal (Nerakhoon)
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",34647,en,Enter the Void
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10196,en,The Last Airbender
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",91487,fr,State of Siege
FALSE,"[{'id': 878, 'name': 'Science Fiction'}]",26932,en,The Island of Dr. Moreau
FALSE,"[{'id': 99, 'name': 'Documentary'}]",76180,en,Empire of Dreams: The Story of the Star Wars Trilogy
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",16023,en,South Park: Imaginationland
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",25630,en,Kurt Cobain: About a Son
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",34851,en,Predators
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",20352,en,Despicable Me
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",27205,en,Inception
FALSE,"[{'id': 35, 'name': 'Comedy'}]",38365,en,Grown Ups
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",64861,en,Thirst
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",27022,en,The Sorcerer's Apprentice
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80198,en,Swedish Auto
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",37834,en,Knight and Day
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4556,en,Nightwatching
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",38575,en,The Karate Kid
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",39781,en,The Kids Are All Right
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",73861,sr,A Serbian Film
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",40850,en,Cherrybomb
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",40662,en,Batman: Under the Red Hood
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27576,en,Salt
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",42918,en,Winnebago Man
FALSE,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",31011,en,Mr. Nobody
FALSE,"[{'id': 35, 'name': 'Comedy'}]",38778,en,Dinner for Schmucks
FALSE,"[{'id': 35, 'name': 'Comedy'}]",5899,nl,The Northerners
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",37472,cn,Ip Man 2
FALSE,"[{'id': 18, 'name': 'Drama'}]",37950,en,Charlie St. Cloud
FALSE,"[{'id': 35, 'name': 'Comedy'}]",24122,en,The Rebound
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",27581,en,The Other Guys
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}]",53190,en,The Two Escobars
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",42039,en,All Tomorrow's Parties
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",27578,en,The Expendables
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",22538,en,Scott Pilgrim vs. the World
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",44629,en,Animal Kingdom
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",23759,en,Centurion
FALSE,"[{'id': 99, 'name': 'Documentary'}]",44737,fr,Babies
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",38150,en,Heartless
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",43593,en,Piranha 3D
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41479,en,The Joneses
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",42194,en,TEKKEN
FALSE,"[{'id': 16, 'name': 'Animation'}]",28609,ja,Dragon Ball Z: Dead Zone
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",42495,en,King Lear
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",27579,en,The American
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",41210,en,The Switch
FALSE,"[{'id': 99, 'name': 'Documentary'}]",40663,en,Gasland
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",46697,en,Hated:  GG Allin & the Murder Junkies
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",23631,en,Machete
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38073,en,Going the Distance
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",13209,fa,Offside
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",119764,en,A Song to Remember
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",40264,en,Vampires Suck
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",35791,en,Resident Evil: Afterlife
FALSE,"[{'id': 18, 'name': 'Drama'}]",37799,en,The Social Network
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",23168,en,The Town
FALSE,"[{'id': 35, 'name': 'Comedy'}]",37735,en,Easy A
FALSE,"[{'id': 18, 'name': 'Drama'}]",38167,en,Eat Pray Love
FALSE,"[{'id': 18, 'name': 'Drama'}]",38568,en,Howl
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43939,en,I'm Still Here
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",15179,sv,"Patrik, Age 1.5"
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",43949,en,Flipped
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",33909,en,Wall Street: Money Never Sleeps
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",59572,en,Buster Keaton: A Hard Act to Follow
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",41216,en,Legend of the Guardians: The Owls of Ga'Hoole
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43923,en,It's Kind of a Funny Story
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",2754,nl,Abel
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",38842,en,Middle Men
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",38410,en,The Poughkeepsie Tapes
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",25694,en,Alice in Wonderland
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",41402,en,Let Me In
FALSE,"[{'id': 18, 'name': 'Drama'}]",39486,en,Secretariat
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",27374,en,Lake Mungo
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",44040,en,Devil
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",38303,en,You Again
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",38408,en,Life As We Know It
FALSE,"[{'id': 99, 'name': 'Documentary'}]",42296,en,Catfish
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38031,en,You Will Meet a Tall Dark Stranger
FALSE,"[{'id': 99, 'name': 'Documentary'}]",44639,en,Inside Job
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",43933,en,Monsters
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",42188,en,Never Let Me Go
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",41201,fr,The Illusionist
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",12482,de,Love Is Colder Than Death
FALSE,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",46837,en,Kaboom
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",45649,en,Rubber
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",39681,en,Seven Days
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",16290,en,Jackass 3D
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",39312,en,Restrepo
FALSE,"[{'id': 99, 'name': 'Documentary'}]",39440,en,Waiting for 'Superman'
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",39514,en,RED
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",41436,en,Paranormal Activity 2
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",44603,en,Hereafter
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",41215,en,Black Death
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",41439,en,Saw: The Final Chapter
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41733,en,Due Date
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",44115,en,127 Hours
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",38055,en,Megamind
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",44214,en,Black Swan
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",38363,en,Fair Game
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",61755,it,1990: The Bronx Warriors
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",44048,en,Unstoppable
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38357,en,Morning Glory
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",48303,fr,Certified Copy
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",43539,en,The Next Three Days
FALSE,"[{'id': 18, 'name': 'Drama'}]",45958,es,Biutiful
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",36940,it,The First Beautiful Thing
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",12444,en,Harry Potter and the Deathly Hallows: Part 1
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",45269,en,The King's Speech
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",38757,en,Tangled
FALSE,"[{'id': 99, 'name': 'Documentary'}]",87387,en,The Agony and Ecstasy of Phil Spector
FALSE,"[{'id': 99, 'name': 'Documentary'}]",41999,en,The Art of the Steal
FALSE,"[{'id': 18, 'name': 'Drama'}]",45317,en,The Fighter
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",41556,en,The Romantics
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",99080,en,The Viking
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}]",26769,en,Cocaine Cowboys II: Hustlin' with the Godmother
FALSE,"[{'id': 99, 'name': 'Documentary'}]",43924,en,The Tillman Story
FALSE,"[{'id': 27, 'name': 'Horror'}]",46420,en,The Loved Ones
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",48838,en,London Boulevard
FALSE,"[{'id': 878, 'name': 'Science Fiction'}]",42684,en,Skyline
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",35395,en,Bunny and the Bull
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",38117,en,Beastly
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",43347,en,Love & Other Drugs
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10140,en,The Chronicles of Narnia: The Voyage of the Dawn Treader
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",47607,en,Tiny Furniture
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",37710,en,The Tourist
FALSE,"[{'id': 14, 'name': 'Fantasy'}]",48395,fi,Rare Exports: A Christmas Tale
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",46503,en,All Good Things
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",44264,en,True Grit
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",20526,en,TRON: Legacy
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",44009,en,Another Year
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",42888,en,How Do You Know
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",46829,en,Barney's Version
FALSE,"[{'id': 18, 'name': 'Drama'}]",44129,en,The Company Men
